,id,name,audience,start,sponsor,end
6358,6359,Event 6359,3162,1997-09-08 22:00:00,Sponsor 4,1997-09-08 22:31:00
6359,6360,Event 6360,2071,2031-05-30 09:00:00,Sponsor 2,2031-05-30 09:29:00
6360,6361,Event 6361,724,2026-03-04 06:00:00,Sponsor 1,2026-03-04 06:50:00
6361,6362,Event 6362,803,2028-08-21 12:00:00,Sponsor 10,2028-08-21 12:35:00
6362,6363,Event 6363,1330,2021-05-06 11:00:00,Sponsor 6,2021-05-06 11:11:00
6363,6364,Event 6364,2320,1996-05-30 12:00:00,Sponsor 6,1996-05-30 14:00:00
6364,6365,Event 6365,2861,2027-08-15 02:00:00,Sponsor 7,2027-08-15 04:00:00
6365,6366,Event 6366,2568,2015-11-24 22:00:00,Sponsor 11,2015-11-24 22:46:00
6366,6367,Event 6367,3011,1992-01-18 03:00:00,Sponsor 4,1992-01-18 03:23:00
6367,6368,Event 6368,782,2011-07-17 18:00:00,Sponsor 8,2011-07-17 18:20:00
6368,6369,Event 6369,4914,2025-05-07 10:00:00,Sponsor 6,2025-05-07 10:39:00
6369,6370,Event 6370,2045,1999-10-02 05:00:00,Sponsor 10,1999-10-02 05:19:00
6370,6371,Event 6371,3440,2023-03-25 10:00:00,Sponsor 4,2023-03-25 10:33:00
6371,6372,Event 6372,1082,2006-07-01 04:00:00,Sponsor 7,2006-07-01 04:52:00
6372,6373,Event 6373,2599,1997-06-28 13:00:00,Sponsor 10,1997-06-28 13:36:00
6373,6374,Event 6374,3353,2013-11-16 15:00:00,Sponsor 2,2013-11-16 15:34:00
6374,6375,Event 6375,3090,1993-05-26 19:00:00,Sponsor 9,1993-05-26 21:00:00
6375,6376,Event 6376,458,2026-10-04 21:00:00,Sponsor 10,2026-10-04 21:17:00
6376,6377,Event 6377,3607,2017-09-26 09:00:00,Sponsor 8,2017-09-26 09:44:00
6377,6378,Event 6378,695,2031-03-26 21:00:00,Sponsor 6,2031-03-26 21:38:00
6378,6379,Event 6379,1128,2015-01-04 23:00:00,Sponsor 8,2015-01-04 23:40:00
6379,6380,Event 6380,4357,2025-05-20 06:00:00,Sponsor 4,2025-05-20 06:28:00
6380,6381,Event 6381,3867,1995-08-19 09:00:00,Sponsor 9,1995-08-19 09:35:00
6381,6382,Event 6382,3975,2001-09-28 18:00:00,Sponsor 1,2001-09-28 18:34:00
6382,6383,Event 6383,2341,1996-07-30 11:00:00,Sponsor 1,1996-07-30 11:10:00
6383,6384,Event 6384,1166,2002-04-03 06:00:00,Sponsor 7,2002-04-03 06:37:00
6384,6385,Event 6385,1008,1996-08-12 16:00:00,Sponsor 4,1996-08-12 16:47:00
6385,6386,Event 6386,276,2014-03-01 02:00:00,Sponsor 3,2014-03-01 02:20:00
6386,6387,Event 6387,3641,2020-04-25 06:00:00,Sponsor 9,2020-04-25 06:25:00
6387,6388,Event 6388,4635,2021-04-20 21:00:00,Sponsor 2,2021-04-20 21:15:00
6388,6389,Event 6389,3123,2004-03-01 05:00:00,Sponsor 11,2004-03-01 05:08:00
6389,6390,Event 6390,4291,2011-04-23 09:00:00,Sponsor 8,2011-04-23 09:45:00
6390,6391,Event 6391,2070,1998-12-29 14:00:00,Sponsor 7,1998-12-29 16:00:00
6391,6392,Event 6392,459,2004-06-17 19:00:00,Sponsor 4,2004-06-17 19:50:00
6392,6393,Event 6393,1184,2024-01-01 17:00:00,Sponsor 10,2024-01-01 17:40:00
6393,6394,Event 6394,3489,2010-08-14 03:00:00,Sponsor 2,2010-08-14 03:30:00
6394,6395,Event 6395,2090,2020-06-25 16:00:00,Sponsor 5,2020-06-25 16:24:00
6395,6396,Event 6396,495,2019-03-15 15:00:00,Sponsor 11,2019-03-15 17:00:00
6396,6397,Event 6397,2815,2028-07-02 16:00:00,Sponsor 10,2028-07-02 16:39:00
6397,6398,Event 6398,893,2011-04-17 20:00:00,Sponsor 9,2011-04-17 20:48:00
6398,6399,Event 6399,3782,2027-07-27 14:00:00,Sponsor 8,2027-07-27 14:18:00
6399,6400,Event 6400,1803,1994-04-25 04:00:00,Sponsor 1,1994-04-25 06:00:00
6400,6401,Event 6401,2366,2029-03-30 20:00:00,Sponsor 9,2029-03-30 20:17:00
6401,6402,Event 6402,3294,1993-04-19 11:00:00,Sponsor 6,1993-04-19 11:05:00
6402,6403,Event 6403,2409,1993-09-26 12:00:00,Sponsor 3,1993-09-26 12:45:00
6403,6404,Event 6404,1517,2001-08-10 08:00:00,Sponsor 7,2001-08-10 08:51:00
6404,6405,Event 6405,4075,2003-03-18 21:00:00,Sponsor 7,2003-03-18 21:54:00
6405,6406,Event 6406,1611,1992-04-13 13:00:00,Sponsor 4,1992-04-13 13:43:00
6406,6407,Event 6407,4347,1996-07-14 19:00:00,Sponsor 7,1996-07-14 19:16:00
6407,6408,Event 6408,1263,1999-10-06 21:00:00,Sponsor 10,1999-10-06 21:19:00
6408,6409,Event 6409,78,2013-10-13 10:00:00,Sponsor 3,2013-10-13 10:48:00
6409,6410,Event 6410,984,2025-06-10 17:00:00,Sponsor 4,2025-06-10 17:36:00
6410,6411,Event 6411,3833,2030-11-03 02:00:00,Sponsor 6,2030-11-03 02:19:00
6411,6412,Event 6412,2624,2016-05-06 21:00:00,Sponsor 7,2016-05-06 21:22:00
6412,6413,Event 6413,2907,2027-03-13 10:00:00,Sponsor 10,2027-03-13 10:41:00
6413,6414,Event 6414,722,2023-07-15 09:00:00,Sponsor 11,2023-07-15 09:52:00
6414,6415,Event 6415,1981,2020-07-04 20:00:00,Sponsor 10,2020-07-04 20:12:00
6415,6416,Event 6416,2530,2005-04-22 09:00:00,Sponsor 10,2005-04-22 09:39:00
6416,6417,Event 6417,326,2011-01-09 05:00:00,Sponsor 9,2011-01-09 05:19:00
6417,6418,Event 6418,1201,2028-09-07 12:00:00,Sponsor 7,2028-09-07 12:48:00
6418,6419,Event 6419,4695,2005-10-21 05:00:00,Sponsor 3,2005-10-21 05:16:00
6419,6420,Event 6420,807,2010-03-15 05:00:00,Sponsor 5,2010-03-15 07:00:00
6420,6421,Event 6421,2698,2020-12-07 04:00:00,Sponsor 8,2020-12-07 04:28:00
6421,6422,Event 6422,1509,2000-08-27 00:00:00,Sponsor 7,2000-08-27 00:48:00
6422,6423,Event 6423,1371,2021-05-03 11:00:00,Sponsor 10,2021-05-03 11:31:00
6423,6424,Event 6424,2027,2004-04-18 01:00:00,Sponsor 6,2004-04-18 01:31:00
6424,6425,Event 6425,2566,2002-09-09 10:00:00,Sponsor 10,2002-09-09 10:43:00
6425,6426,Event 6426,1607,1999-01-04 01:00:00,Sponsor 10,1999-01-04 01:12:00
6426,6427,Event 6427,3411,2025-11-16 18:00:00,Sponsor 1,2025-11-16 18:17:00
6427,6428,Event 6428,4288,2029-03-29 06:00:00,Sponsor 7,2029-03-29 06:23:00
6428,6429,Event 6429,2175,2018-01-29 04:00:00,Sponsor 10,2018-01-29 04:40:00
6429,6430,Event 6430,4607,1997-05-28 01:00:00,Sponsor 5,1997-05-28 01:33:00
6430,6431,Event 6431,2996,2028-06-20 09:00:00,Sponsor 4,2028-06-20 09:28:00
6431,6432,Event 6432,4653,2003-03-09 05:00:00,Sponsor 7,2003-03-09 05:20:00
6432,6433,Event 6433,860,1999-12-09 23:00:00,Sponsor 5,1999-12-09 23:09:00
6433,6434,Event 6434,25,1998-01-24 10:00:00,Sponsor 9,1998-01-24 10:10:00
6434,6435,Event 6435,597,1998-03-05 02:00:00,Sponsor 6,1998-03-05 02:15:00
6435,6436,Event 6436,1556,2022-12-13 10:00:00,Sponsor 2,2022-12-13 10:40:00
6436,6437,Event 6437,4143,2030-01-21 01:00:00,Sponsor 2,2030-01-21 01:32:00
6437,6438,Event 6438,1071,2029-11-11 13:00:00,Sponsor 5,2029-11-11 13:34:00
6438,6439,Event 6439,568,2021-08-27 15:00:00,Sponsor 6,2021-08-27 15:08:00
6439,6440,Event 6440,4751,2002-09-08 09:00:00,Sponsor 11,2002-09-08 09:24:00
6440,6441,Event 6441,1370,1997-03-29 05:00:00,Sponsor 7,1997-03-29 05:27:00
6441,6442,Event 6442,1737,2001-05-05 14:00:00,Sponsor 4,2001-05-05 14:20:00
6442,6443,Event 6443,2864,2006-03-02 10:00:00,Sponsor 7,2006-03-02 10:21:00
6443,6444,Event 6444,3468,2001-10-17 16:00:00,Sponsor 6,2001-10-17 16:53:00
6444,6445,Event 6445,3930,2008-04-05 16:00:00,Sponsor 4,2008-04-05 16:53:00
6445,6446,Event 6446,4915,1999-02-11 02:00:00,Sponsor 9,1999-02-11 02:15:00
6446,6447,Event 6447,2639,2024-08-03 11:00:00,Sponsor 8,2024-08-03 11:46:00
6447,6448,Event 6448,4674,2011-07-19 10:00:00,Sponsor 3,2011-07-19 10:09:00
6448,6449,Event 6449,268,2013-11-14 04:00:00,Sponsor 1,2013-11-14 04:33:00
6449,6450,Event 6450,560,2025-04-12 23:00:00,Sponsor 11,2025-04-12 23:54:00
6450,6451,Event 6451,1415,2000-04-21 16:00:00,Sponsor 4,2000-04-21 16:25:00
6451,6452,Event 6452,4328,2011-02-14 12:00:00,Sponsor 10,2011-02-14 12:42:00
6452,6453,Event 6453,2523,2020-06-02 21:00:00,Sponsor 11,2020-06-02 21:41:00
6453,6454,Event 6454,4565,2024-12-18 07:00:00,Sponsor 7,2024-12-18 07:21:00
6454,6455,Event 6455,2438,2027-03-13 18:00:00,Sponsor 3,2027-03-13 18:08:00
6455,6456,Event 6456,1428,1997-10-24 12:00:00,Sponsor 6,1997-10-24 12:23:00
6456,6457,Event 6457,4349,1998-06-05 14:00:00,Sponsor 8,1998-06-05 14:07:00
6457,6458,Event 6458,3986,2025-01-07 17:00:00,Sponsor 3,2025-01-07 17:20:00
6458,6459,Event 6459,758,2007-08-08 21:00:00,Sponsor 5,2007-08-08 21:50:00
6459,6460,Event 6460,4898,2011-11-02 08:00:00,Sponsor 4,2011-11-02 10:00:00
6460,6461,Event 6461,616,2018-06-16 12:00:00,Sponsor 5,2018-06-16 12:51:00
6461,6462,Event 6462,2708,2015-07-31 11:00:00,Sponsor 10,2015-07-31 11:25:00
6462,6463,Event 6463,4013,2029-09-12 00:00:00,Sponsor 8,2029-09-12 00:37:00
6463,6464,Event 6464,420,2012-02-25 14:00:00,Sponsor 10,2012-02-25 14:16:00
6464,6465,Event 6465,462,2027-06-04 11:00:00,Sponsor 8,2027-06-04 11:30:00
6465,6466,Event 6466,3745,2000-12-06 03:00:00,Sponsor 10,2000-12-06 03:13:00
6466,6467,Event 6467,4689,1995-06-13 20:00:00,Sponsor 7,1995-06-13 20:13:00
6467,6468,Event 6468,183,2029-02-12 13:00:00,Sponsor 10,2029-02-12 13:52:00
6468,6469,Event 6469,985,2031-07-28 06:00:00,Sponsor 6,2031-07-28 06:25:00
6469,6470,Event 6470,3862,1997-09-18 22:00:00,Sponsor 1,1997-09-18 22:30:00
6470,6471,Event 6471,675,1992-05-31 03:00:00,Sponsor 7,1992-05-31 03:33:00
6471,6472,Event 6472,3758,2025-12-06 20:00:00,Sponsor 8,2025-12-06 20:07:00
6472,6473,Event 6473,373,2030-06-30 08:00:00,Sponsor 3,2030-06-30 10:00:00
6473,6474,Event 6474,346,1994-12-14 08:00:00,Sponsor 10,1994-12-14 08:42:00
6474,6475,Event 6475,3427,2007-12-02 12:00:00,Sponsor 8,2007-12-02 12:14:00
6475,6476,Event 6476,4294,2003-09-04 06:00:00,Sponsor 2,2003-09-04 06:16:00
6476,6477,Event 6477,3457,2010-06-06 17:00:00,Sponsor 9,2010-06-06 17:13:00
6477,6478,Event 6478,4357,2016-04-23 03:00:00,Sponsor 11,2016-04-23 03:37:00
6478,6479,Event 6479,1500,2022-09-04 08:00:00,Sponsor 6,2022-09-04 08:41:00
6479,6480,Event 6480,937,1996-08-23 19:00:00,Sponsor 8,1996-08-23 19:13:00
6480,6481,Event 6481,1445,2001-08-11 21:00:00,Sponsor 10,2001-08-11 21:25:00
6481,6482,Event 6482,3443,1999-11-09 20:00:00,Sponsor 4,1999-11-09 20:12:00
6482,6483,Event 6483,3694,2031-08-07 21:00:00,Sponsor 5,2031-08-07 21:25:00
6483,6484,Event 6484,3367,2025-09-01 06:00:00,Sponsor 8,2025-09-01 06:35:00
6484,6485,Event 6485,4435,2018-06-24 17:00:00,Sponsor 6,2018-06-24 17:11:00
6485,6486,Event 6486,4598,2014-11-13 10:00:00,Sponsor 6,2014-11-13 10:54:00
6486,6487,Event 6487,1528,2030-01-19 22:00:00,Sponsor 2,2030-01-19 22:40:00
6487,6488,Event 6488,2674,2019-03-01 03:00:00,Sponsor 2,2019-03-01 03:39:00
6488,6489,Event 6489,2089,2001-03-03 12:00:00,Sponsor 10,2001-03-03 12:13:00
6489,6490,Event 6490,3948,2025-04-14 15:00:00,Sponsor 8,2025-04-14 15:25:00
6490,6491,Event 6491,4430,2027-08-04 07:00:00,Sponsor 10,2027-08-04 07:25:00
6491,6492,Event 6492,3629,2026-03-31 02:00:00,Sponsor 10,2026-03-31 02:05:00
6492,6493,Event 6493,4587,2021-09-04 17:00:00,Sponsor 2,2021-09-04 17:07:00
6493,6494,Event 6494,128,2026-12-05 12:00:00,Sponsor 3,2026-12-05 12:47:00
6494,6495,Event 6495,4175,1997-04-03 22:00:00,Sponsor 10,1997-04-03 22:10:00
6495,6496,Event 6496,2612,2014-08-29 12:00:00,Sponsor 5,2014-08-29 14:00:00
6496,6497,Event 6497,3754,2017-12-02 04:00:00,Sponsor 2,2017-12-02 04:36:00
6497,6498,Event 6498,1174,2026-11-04 21:00:00,Sponsor 10,2026-11-04 21:47:00
6498,6499,Event 6499,2120,2006-04-23 07:00:00,Sponsor 7,2006-04-23 07:33:00
6499,6500,Event 6500,2977,2006-10-29 08:00:00,Sponsor 8,2006-10-29 08:35:00
6500,6501,Event 6501,2011,2000-06-26 04:00:00,Sponsor 7,2000-06-26 04:29:00
6501,6502,Event 6502,715,2022-03-10 17:00:00,Sponsor 2,2022-03-10 17:52:00
6502,6503,Event 6503,312,2027-03-17 12:00:00,Sponsor 10,2027-03-17 12:52:00
6503,6504,Event 6504,1444,2022-05-10 14:00:00,Sponsor 3,2022-05-10 14:26:00
6504,6505,Event 6505,565,2012-05-29 19:00:00,Sponsor 3,2012-05-29 19:05:00
6505,6506,Event 6506,3234,2001-01-23 09:00:00,Sponsor 9,2001-01-23 09:25:00
6506,6507,Event 6507,3495,2021-12-04 09:00:00,Sponsor 10,2021-12-04 11:00:00
6507,6508,Event 6508,2363,2027-12-22 20:00:00,Sponsor 10,2027-12-22 20:14:00
6508,6509,Event 6509,1243,2015-05-19 11:00:00,Sponsor 11,2015-05-19 11:25:00
6509,6510,Event 6510,4939,1998-11-21 07:00:00,Sponsor 4,1998-11-21 07:29:00
6510,6511,Event 6511,2373,2010-11-30 15:00:00,Sponsor 7,2010-11-30 17:00:00
6511,6512,Event 6512,1522,2019-06-14 03:00:00,Sponsor 4,2019-06-14 03:14:00
6512,6513,Event 6513,3365,2006-03-13 10:00:00,Sponsor 7,2006-03-13 10:47:00
6513,6514,Event 6514,4897,2009-11-25 13:00:00,Sponsor 3,2009-11-25 13:31:00
6514,6515,Event 6515,1319,2005-08-04 16:00:00,Sponsor 4,2005-08-04 16:43:00
6515,6516,Event 6516,715,2021-11-09 18:00:00,Sponsor 6,2021-11-09 18:09:00
6516,6517,Event 6517,2490,1995-11-21 16:00:00,Sponsor 7,1995-11-21 18:00:00
6517,6518,Event 6518,1241,2003-03-30 06:00:00,Sponsor 10,2003-03-30 06:17:00
6518,6519,Event 6519,1106,1999-12-01 00:00:00,Sponsor 6,1999-12-01 00:25:00
6519,6520,Event 6520,1213,2012-10-26 08:00:00,Sponsor 4,2012-10-26 08:54:00
6520,6521,Event 6521,3095,2016-03-21 16:00:00,Sponsor 2,2016-03-21 16:53:00
6521,6522,Event 6522,2722,2014-12-21 15:00:00,Sponsor 9,2014-12-21 15:25:00
6522,6523,Event 6523,1913,2028-04-26 14:00:00,Sponsor 9,2028-04-26 16:00:00
6523,6524,Event 6524,1964,2025-02-19 01:00:00,Sponsor 7,2025-02-19 01:34:00
6524,6525,Event 6525,4912,2027-03-04 18:00:00,Sponsor 3,2027-03-04 20:00:00
6525,6526,Event 6526,3623,2002-09-19 04:00:00,Sponsor 10,2002-09-19 04:32:00
6526,6527,Event 6527,2053,2027-05-13 15:00:00,Sponsor 7,2027-05-13 15:08:00
6527,6528,Event 6528,1560,2018-01-09 20:00:00,Sponsor 10,2018-01-09 20:54:00
6528,6529,Event 6529,811,2009-03-30 08:00:00,Sponsor 4,2009-03-30 08:35:00
6529,6530,Event 6530,1371,2000-05-01 06:00:00,Sponsor 4,2000-05-01 08:00:00
6530,6531,Event 6531,4102,1997-10-20 04:00:00,Sponsor 10,1997-10-20 04:21:00
6531,6532,Event 6532,3840,2005-05-15 02:00:00,Sponsor 1,2005-05-15 02:33:00
6532,6533,Event 6533,4895,1996-12-05 16:00:00,Sponsor 9,1996-12-05 16:32:00
6533,6534,Event 6534,179,2031-07-05 14:00:00,Sponsor 10,2031-07-05 14:39:00
6534,6535,Event 6535,3913,1994-12-12 04:00:00,Sponsor 11,1994-12-12 04:15:00
6535,6536,Event 6536,2303,1994-12-28 11:00:00,Sponsor 6,1994-12-28 11:40:00
6536,6537,Event 6537,1399,1998-02-14 19:00:00,Sponsor 7,1998-02-14 19:38:00
6537,6538,Event 6538,4604,2001-11-03 10:00:00,Sponsor 3,2001-11-03 10:35:00
6538,6539,Event 6539,1855,2021-04-27 07:00:00,Sponsor 4,2021-04-27 07:31:00
6539,6540,Event 6540,1909,1994-05-16 23:00:00,Sponsor 3,1994-05-16 23:07:00
6540,6541,Event 6541,3658,1992-06-22 07:00:00,Sponsor 3,1992-06-22 07:09:00
6541,6542,Event 6542,3495,2026-04-17 07:00:00,Sponsor 2,2026-04-17 07:40:00
6542,6543,Event 6543,4389,2009-03-18 15:00:00,Sponsor 8,2009-03-18 15:06:00
6543,6544,Event 6544,1135,2004-09-12 16:00:00,Sponsor 7,2004-09-12 16:38:00
6544,6545,Event 6545,4029,2016-06-06 21:00:00,Sponsor 1,2016-06-06 21:42:00
6545,6546,Event 6546,1942,1995-06-25 19:00:00,Sponsor 5,1995-06-25 19:25:00
6546,6547,Event 6547,3160,2004-09-20 23:00:00,Sponsor 9,2004-09-20 23:12:00
6547,6548,Event 6548,4491,2028-09-12 03:00:00,Sponsor 6,2028-09-12 03:30:00
6548,6549,Event 6549,166,1999-03-18 16:00:00,Sponsor 10,1999-03-18 16:34:00
6549,6550,Event 6550,3678,2009-12-18 18:00:00,Sponsor 8,2009-12-18 18:53:00
6550,6551,Event 6551,178,2021-03-12 05:00:00,Sponsor 11,2021-03-12 05:25:00
6551,6552,Event 6552,4059,2024-01-08 14:00:00,Sponsor 5,2024-01-08 14:30:00
6552,6553,Event 6553,3064,1996-10-28 06:00:00,Sponsor 8,1996-10-28 06:19:00
6553,6554,Event 6554,2036,2004-03-11 18:00:00,Sponsor 2,2004-03-11 18:35:00
6554,6555,Event 6555,1836,2021-03-26 17:00:00,Sponsor 8,2021-03-26 17:22:00
6555,6556,Event 6556,4692,2013-07-26 15:00:00,Sponsor 3,2013-07-26 15:49:00
6556,6557,Event 6557,1082,2006-07-25 07:00:00,Sponsor 7,2006-07-25 07:21:00
6557,6558,Event 6558,4626,1999-01-07 19:00:00,Sponsor 3,1999-01-07 19:30:00
6558,6559,Event 6559,4441,2013-12-16 19:00:00,Sponsor 2,2013-12-16 19:40:00
6559,6560,Event 6560,21,2031-04-03 19:00:00,Sponsor 10,2031-04-03 19:10:00
6560,6561,Event 6561,2321,2029-07-04 01:00:00,Sponsor 5,2029-07-04 01:38:00
6561,6562,Event 6562,4481,2031-11-28 17:00:00,Sponsor 4,2031-11-28 17:48:00
6562,6563,Event 6563,4667,1999-06-02 03:00:00,Sponsor 9,1999-06-02 03:17:00
6563,6564,Event 6564,791,2018-01-28 14:00:00,Sponsor 5,2018-01-28 14:20:00
6564,6565,Event 6565,4802,2006-07-02 05:00:00,Sponsor 11,2006-07-02 05:20:00
6565,6566,Event 6566,1914,2015-09-16 20:00:00,Sponsor 9,2015-09-16 22:00:00
6566,6567,Event 6567,2826,2025-07-25 08:00:00,Sponsor 4,2025-07-25 08:20:00
6567,6568,Event 6568,4146,2016-04-12 07:00:00,Sponsor 3,2016-04-12 09:00:00
6568,6569,Event 6569,1870,2015-11-29 01:00:00,Sponsor 6,2015-11-29 01:43:00
6569,6570,Event 6570,306,2029-04-14 07:00:00,Sponsor 7,2029-04-14 07:12:00
6570,6571,Event 6571,2669,2013-12-25 16:00:00,Sponsor 8,2013-12-25 18:00:00
6571,6572,Event 6572,4993,2006-10-16 22:00:00,Sponsor 2,2006-10-16 22:16:00
6572,6573,Event 6573,4921,2016-08-24 10:00:00,Sponsor 7,2016-08-24 10:20:00
6573,6574,Event 6574,1023,2006-02-27 09:00:00,Sponsor 2,2006-02-27 09:10:00
6574,6575,Event 6575,1965,1993-12-23 17:00:00,Sponsor 9,1993-12-23 17:21:00
6575,6576,Event 6576,3223,2002-08-25 10:00:00,Sponsor 5,2002-08-25 10:19:00
6576,6577,Event 6577,4959,2014-01-03 11:00:00,Sponsor 3,2014-01-03 13:00:00
6577,6578,Event 6578,3549,1995-09-26 21:00:00,Sponsor 9,1995-09-26 21:51:00
6578,6579,Event 6579,1216,2015-04-11 01:00:00,Sponsor 1,2015-04-11 01:11:00
6579,6580,Event 6580,1221,2011-08-27 06:00:00,Sponsor 3,2011-08-27 06:32:00
6580,6581,Event 6581,2101,1999-06-29 00:00:00,Sponsor 2,1999-06-29 00:30:00
6581,6582,Event 6582,895,2031-04-20 14:00:00,Sponsor 10,2031-04-20 14:37:00
6582,6583,Event 6583,2643,1997-06-05 14:00:00,Sponsor 6,1997-06-05 14:39:00
6583,6584,Event 6584,4111,2029-10-27 06:00:00,Sponsor 7,2029-10-27 06:08:00
6584,6585,Event 6585,3945,2021-05-10 22:00:00,Sponsor 2,2021-05-10 22:54:00
6585,6586,Event 6586,741,1992-10-10 08:00:00,Sponsor 7,1992-10-10 08:50:00
6586,6587,Event 6587,3357,2006-04-16 17:00:00,Sponsor 3,2006-04-16 17:18:00
6587,6588,Event 6588,4666,2015-03-09 09:00:00,Sponsor 6,2015-03-09 09:22:00
6588,6589,Event 6589,1187,2007-12-24 01:00:00,Sponsor 4,2007-12-24 01:43:00
6589,6590,Event 6590,3084,2014-08-18 00:00:00,Sponsor 6,2014-08-18 00:29:00
6590,6591,Event 6591,2145,2023-08-30 04:00:00,Sponsor 7,2023-08-30 04:35:00
6591,6592,Event 6592,3297,2024-06-15 08:00:00,Sponsor 7,2024-06-15 10:00:00
6592,6593,Event 6593,2314,2009-12-14 04:00:00,Sponsor 6,2009-12-14 04:46:00
6593,6594,Event 6594,4758,2003-08-24 19:00:00,Sponsor 7,2003-08-24 19:07:00
6594,6595,Event 6595,4617,2000-04-14 22:00:00,Sponsor 11,2000-04-14 22:39:00
6595,6596,Event 6596,434,2025-07-19 19:00:00,Sponsor 7,2025-07-19 19:37:00
6596,6597,Event 6597,2016,2025-11-24 02:00:00,Sponsor 10,2025-11-24 02:48:00
6597,6598,Event 6598,3201,2028-06-21 13:00:00,Sponsor 11,2028-06-21 13:52:00
6598,6599,Event 6599,334,2022-08-14 22:00:00,Sponsor 8,2022-08-14 22:22:00
6599,6600,Event 6600,2925,2001-01-03 03:00:00,Sponsor 9,2001-01-03 03:50:00
6600,6601,Event 6601,2519,2031-02-14 01:00:00,Sponsor 2,2031-02-14 01:17:00
6601,6602,Event 6602,3475,2020-06-18 15:00:00,Sponsor 5,2020-06-18 15:55:00
6602,6603,Event 6603,2548,2009-03-29 16:00:00,Sponsor 9,2009-03-29 18:00:00
6603,6604,Event 6604,4612,2019-02-06 11:00:00,Sponsor 7,2019-02-06 11:47:00
6604,6605,Event 6605,4383,1998-11-19 12:00:00,Sponsor 8,1998-11-19 12:32:00
6605,6606,Event 6606,4389,2027-10-03 16:00:00,Sponsor 1,2027-10-03 16:38:00
6606,6607,Event 6607,1154,2028-02-18 22:00:00,Sponsor 9,2028-02-18 22:41:00
6607,6608,Event 6608,2738,2000-11-30 09:00:00,Sponsor 5,2000-11-30 11:00:00
6608,6609,Event 6609,4498,2002-11-06 05:00:00,Sponsor 7,2002-11-06 05:23:00
6609,6610,Event 6610,1009,2026-09-24 09:00:00,Sponsor 3,2026-09-24 09:43:00
6610,6611,Event 6611,2129,2023-07-29 02:00:00,Sponsor 2,2023-07-29 04:00:00
6611,6612,Event 6612,1413,1999-08-04 07:00:00,Sponsor 7,1999-08-04 07:09:00
6612,6613,Event 6613,3466,2024-12-27 15:00:00,Sponsor 8,2024-12-27 17:00:00
6613,6614,Event 6614,2420,2014-04-01 22:00:00,Sponsor 7,2014-04-01 22:38:00
6614,6615,Event 6615,3976,2016-08-03 13:00:00,Sponsor 3,2016-08-03 13:43:00
6615,6616,Event 6616,1932,2020-09-23 12:00:00,Sponsor 7,2020-09-23 12:45:00
6616,6617,Event 6617,2669,2030-09-08 13:00:00,Sponsor 11,2030-09-08 13:17:00
6617,6618,Event 6618,3514,2017-11-29 21:00:00,Sponsor 4,2017-11-29 21:38:00
6618,6619,Event 6619,2578,2004-05-23 04:00:00,Sponsor 6,2004-05-23 04:46:00
6619,6620,Event 6620,2944,2028-06-16 19:00:00,Sponsor 11,2028-06-16 19:21:00
6620,6621,Event 6621,2980,1998-10-10 01:00:00,Sponsor 4,1998-10-10 01:25:00
6621,6622,Event 6622,203,2023-05-08 03:00:00,Sponsor 3,2023-05-08 03:13:00
6622,6623,Event 6623,840,2029-03-14 08:00:00,Sponsor 3,2029-03-14 08:09:00
6623,6624,Event 6624,686,1993-08-16 12:00:00,Sponsor 6,1993-08-16 12:11:00
6624,6625,Event 6625,3560,2001-01-25 11:00:00,Sponsor 1,2001-01-25 11:32:00
6625,6626,Event 6626,1485,2027-05-02 10:00:00,Sponsor 5,2027-05-02 10:45:00
6626,6627,Event 6627,2372,2018-06-26 16:00:00,Sponsor 10,2018-06-26 16:38:00
6627,6628,Event 6628,1564,2018-11-09 07:00:00,Sponsor 6,2018-11-09 07:15:00
6628,6629,Event 6629,1108,2021-11-10 01:00:00,Sponsor 6,2021-11-10 01:19:00
6629,6630,Event 6630,4744,2021-07-08 11:00:00,Sponsor 3,2021-07-08 11:20:00
6630,6631,Event 6631,1462,2010-10-18 02:00:00,Sponsor 10,2010-10-18 02:06:00
6631,6632,Event 6632,2547,2026-02-08 21:00:00,Sponsor 10,2026-02-08 21:19:00
6632,6633,Event 6633,1688,2029-11-27 21:00:00,Sponsor 5,2029-11-27 21:23:00
6633,6634,Event 6634,4117,2014-03-12 21:00:00,Sponsor 6,2014-03-12 21:17:00
6634,6635,Event 6635,2158,2026-02-03 20:00:00,Sponsor 2,2026-02-03 20:53:00
6635,6636,Event 6636,589,1992-06-16 03:00:00,Sponsor 2,1992-06-16 03:35:00
6636,6637,Event 6637,3026,2024-03-31 21:00:00,Sponsor 10,2024-03-31 21:54:00
6637,6638,Event 6638,3011,2013-10-09 10:00:00,Sponsor 2,2013-10-09 10:46:00
6638,6639,Event 6639,1910,2006-12-28 21:00:00,Sponsor 8,2006-12-28 21:33:00
6639,6640,Event 6640,4212,2024-07-22 21:00:00,Sponsor 7,2024-07-22 21:14:00
6640,6641,Event 6641,4564,2013-05-11 04:00:00,Sponsor 4,2013-05-11 04:45:00
6641,6642,Event 6642,1144,2019-02-07 08:00:00,Sponsor 3,2019-02-07 08:53:00
6642,6643,Event 6643,1222,2020-08-08 15:00:00,Sponsor 7,2020-08-08 15:23:00
6643,6644,Event 6644,2167,2002-02-02 04:00:00,Sponsor 5,2002-02-02 04:16:00
